company,email,industry,city,state,country,originalWebsite,source,status,personalisedColdEmail,mockupEmail,personalizedObservation,salesNote,tags,leadScore,estimatedValue,lowestEstimate,highestEstimate,dateAdded
Arti's Remodeling,info@artisremodeling.com,Kitchen and bath remodeling,Philadelphia,PA,USA,https://artisremodeling.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Looked at Arti's Remodeling the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

I'd like to build it and show you. One homepage, designed for Arti's Remodeling, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;kitchen-and-bath-remodeling;PA;convention-email,75,8500,"$4,000","$15,000",06082026
Arzate Design Group,info@arzatedesigngroup.com,Pool building,Tucson,AZ,USA,https://arzatedesigngroup.com,cold-outreach,researched,"Subject: what does one like mine cost

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

Here's my offer. I'll design that page for Arzate Design Group and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Should I send it over?

[Sender Name]
Bothmade","Subject: Arzate Design Group — built it

Built it. Here.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;pool-building;AZ;convention-email,75,10000,"$5,000","$18,000",06082026
B&B Pools of the Carolinas,info@bandbpoolscarolina.com,Pool building,Charlotte,NC,USA,https://bandbpoolscarolina.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Looked at B&B Pools of the Carolinas the way a homeowner in Charlotte does — trying to find a build that looks like my backyard, at roughly my number. One long scroll, no way to narrow it, no price anywhere.

That's a ninety-thousand-dollar build going to the company that answered the money question first.

Gallery filterable by size, style and budget. A starting number said out loud.

Let me build it for you. A real homepage for B&B Pools of the Carolinas, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: B&B Pools of the Carolinas — built it

Here it is — B&B Pools of the Carolinas, as promised.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;pool-building;NC;convention-email,75,10000,"$5,000","$18,000",06082026
Beauty Deep MedSpa,info@beautydeepmedspa.com,Med spa,New Orleans,LA,USA,https://beautydeepmedspa.com,cold-outreach,researched,"Subject: reviews vs booking button

Hi [First Name],

Your reviews do the selling. I read them on my phone at 9pm in New Orleans and I was sold. Then I hit a phone number and office hours.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Treatments priced, bookable in two taps, reviews right beside them.

Here's my offer. I'll design that page for Beauty Deep MedSpa and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;med-spa;LA;convention-email,75,10000,"$5,000","$18,000",06082026
Bella Vita Custom Homes,info@bvchomes.com,Custom home building,Colorado Springs,CO,USA,https://bvchomes.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Went through Bella Vita Custom Homes' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

They don't email to ask. They go and look at the builder whose site let them filter.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build Bella Vita Custom Homes that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: Bella Vita Custom Homes — built it

Here it is.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;custom-home-building;CO;convention-email,75,22000,"$12,000","$35,000",06082026
Benchmark Homes STL,info@benchmarkhomesstl.com,Custom home building,St. Louis,MO,USA,https://benchmarkhomesstl.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Your work is the sale. I looked at it the way a buyer does and there was no way to narrow it — no budget band, no style, no scope. Forty thumbnails and good luck.

That's a real project deciding you're not the one, on no evidence either way.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

Let me build it for you. A real homepage for Benchmark Homes STL, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: Benchmark Homes STL — built it

Built it. Here.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;custom-home-building;MO;convention-email,75,22000,"$12,000","$35,000",06082026
Birmingham Smiles,info@bhmsmiles.com,Cosmetic dentistry,Birmingham,AL,USA,https://bhmsmiles.com,cold-outreach,researched,"Subject: one case a month

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

One case a month lost that way costs more than a website. Several times over.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

I'd like to build it and show you. One homepage, designed for Birmingham Smiles, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;AL;convention-email,75,12000,"$6,000","$22,000",06082026
Boston Bath Remodel,info@bostonbathremodel.com,Kitchen and bath remodeling,Boston,MA,USA,https://bostonbathremodel.com,cold-outreach,researched,"Subject: the tire-kicker problem

Hi [First Name],

Looked at Boston Bath Remodel the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

I'd like to build it and show you. One homepage, designed for Boston Bath Remodel, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: Boston Bath Remodel — built it

Here it is — Boston Bath Remodel, as promised.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;kitchen-and-bath-remodeling;MA;convention-email,75,8500,"$4,000","$15,000",06082026
Celsius Med Spa Seattle,info@celsiusmedspa.com,Med spa,Seattle,WA,USA,https://celsiusmedspa.com,cold-outreach,researched,"Subject: reviews vs booking button

Hi [First Name],

Looked you up the way a new client does — evening, phone, already decided she wants tox, just picking where. Celsius Med Spa Seattle won on reviews. Then booking meant calling in the morning.

A booking a night walks that way. Silently. No missed call, no voicemail, nothing to review on Monday.

Treatments priced, bookable in two taps, reviews right beside them.

Here's my offer. I'll design that page for Celsius Med Spa Seattle and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;med-spa;WA;convention-email,75,10000,"$5,000","$18,000",06082026
Classic Landscaping Seattle,info@classiclandscaping.com,Landscape design build,Seattle,WA,USA,https://classiclandscaping.com,cold-outreach,researched,"Subject: the inquiry that arrives vague

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

So here's what I'll do. I'll build Classic Landscaping Seattle that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;landscape-design-build;WA;convention-email,75,9000,"$5,000","$16,000",06082026
Coast Landscape Design,info@coastlandscapedesign.com,Landscape design build,Tampa,FL,USA,https://coastlandscapedesign.com,cold-outreach,researched,"Subject: your gardens, sorted

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

So here's what I'll do. I'll build Coast Landscape Design that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;landscape-design-build;FL;convention-email,75,9000,"$5,000","$16,000",06082026
Cook Family and Cosmetic Dentistry,info@cookdmd.com,Cosmetic dentistry,Birmingham,AL,USA,https://cookdmd.com,cold-outreach,researched,"Subject: cases, price, booking

Hi [First Name],

Went looking for veneers in Birmingham the way a patient does. Nine at night, on a phone, three years of putting it off. Found Cook Family and Cosmetic Dentistry. Couldn't find a case that looked like mine, couldn't find a price, couldn't book.

They don't call in the morning. They keep scrolling and someone else does the case.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

Here's my offer. I'll design that page for Cook Family and Cosmetic Dentistry and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;AL;convention-email,75,12000,"$6,000","$22,000",06082026
Daily View Pools,info@dailyviewpoolsllc.com,Pool building,Charlotte,NC,USA,https://dailyviewpoolsllc.com,cold-outreach,researched,"Subject: what does one like mine cost

Hi [First Name],

Looked at Daily View Pools the way a homeowner in Charlotte does — trying to find a build that looks like my backyard, at roughly my number. One long scroll, no way to narrow it, no price anywhere.

That's a ninety-thousand-dollar build going to the company that answered the money question first.

Gallery filterable by size, style and budget. A starting number said out loud.

Let me build it for you. A real homepage for Daily View Pools, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is — Daily View Pools, as promised.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;pool-building;NC;convention-email,75,10000,"$5,000","$18,000",06082026
Daniel Dentistry Birmingham,info@bhamdentist.com,Cosmetic dentistry,Birmingham,AL,USA,https://bhamdentist.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

One case a month lost that way costs more than a website. Several times over.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Daniel Dentistry Birmingham, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Here it is — Daniel Dentistry Birmingham, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;AL;convention-email,75,12000,"$6,000","$22,000",06082026
Dentist OKC,info@dentistokc.com,Cosmetic dentistry,Oklahoma City,OK,USA,https://dentistokc.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

One case a month lost that way costs more than a website. Several times over.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Dentist OKC, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: Dentist OKC — built it

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;OK;convention-email,75,12000,"$6,000","$22,000",06082026
Dentist in Louisville,info@dentistinlouisville.com,Cosmetic dentistry,Louisville,KY,USA,https://dentistinlouisville.com,cold-outreach,researched,"Subject: cases, price, booking

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Dentist in Louisville. Got as far as a phone number and a form.

They don't call in the morning. They keep scrolling and someone else does the case.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

Here's my offer. I'll design that page for Dentist in Louisville and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Dentist in Louisville, as promised.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;KY;convention-email,75,12000,"$6,000","$22,000",06082026
Earth Ideas Landscaping,info@earthideaslandscaping.com,Landscape design build,Houston,TX,USA,https://earthideaslandscaping.com,cold-outreach,researched,"Subject: your gardens, sorted

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Earth Ideas Landscaping and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: Earth Ideas Landscaping — built it

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;landscape-design-build;TX;convention-email,75,9000,"$5,000","$16,000",06082026
Elassal Family Dentistry,info@elassalfamilydentistry.com,Cosmetic dentistry,Oklahoma City,OK,USA,https://elassalfamilydentistry.com,cold-outreach,researched,"Subject: your veneer cases

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Elassal Family Dentistry. Got as far as a phone number and a form.

They don't call in the morning. They keep scrolling and someone else does the case.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

So here's what I'll do. I'll build Elassal Family Dentistry that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Want it?

[Sender Name]
Bothmade","Subject: Elassal Family Dentistry — built it

Built it. Here.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;OK;convention-email,75,12000,"$6,000","$22,000",06082026
Elite Smiles of Louisville,info@elitesmileslou.com,Cosmetic dentistry,Louisville,KY,USA,https://elitesmileslou.com,cold-outreach,researched,"Subject: one case a month

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

I'd like to build it and show you. One homepage, designed for Elite Smiles of Louisville, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;KY;convention-email,75,12000,"$6,000","$22,000",06082026
Family Dental 502,info@familydental502.com,Cosmetic dentistry,Louisville,KY,USA,https://familydental502.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Went looking for veneers in Louisville the way a patient does. Nine at night, on a phone, three years of putting it off. Found Family Dental 502. Couldn't find a case that looked like mine, couldn't find a price, couldn't book.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Family Dental 502, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: here it is

Here it is — Family Dental 502, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;KY;convention-email,75,12000,"$6,000","$22,000",06082026
FiveSTAR Landscape,info@houstonfivestar.com,Landscape design build,Houston,TX,USA,https://houstonfivestar.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Went through FiveSTAR Landscape's work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

I'd like to build it and show you. One homepage, designed for FiveSTAR Landscape, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want it?

[Sender Name]
Bothmade","Subject: FiveSTAR Landscape — built it

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;landscape-design-build;TX;convention-email,75,9000,"$5,000","$16,000",06082026
Grand Vista Pools,info@grandvistapools.com,Pool building,Tampa,FL,USA,https://grandvistapools.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Looked at Grand Vista Pools the way a homeowner in Tampa does — trying to find a build that looks like my backyard, at roughly my number. One long scroll, no way to narrow it, no price anywhere.

That's a ninety-thousand-dollar build going to the company that answered the money question first.

Gallery filterable by size, style and budget. A starting number said out loud.

Let me build it for you. A real homepage for Grand Vista Pools, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: Grand Vista Pools — built it

Here it is.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Greystone Smile Design,info@greystonesmiledesign.com,Cosmetic dentistry,Birmingham,AL,USA,https://greystonesmiledesign.com,cold-outreach,researched,"Subject: cases, price, booking

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

They don't call in the morning. They keep scrolling and someone else does the case.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

Here's my offer. I'll design that page for Greystone Smile Design and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: Greystone Smile Design — built it

Built it. Here.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;AL;convention-email,75,12000,"$6,000","$22,000",06082026
Hardeman Landscape,info@hardemanlandscape.com,Landscape design build,Tampa,FL,USA,https://hardemanlandscape.com,cold-outreach,researched,"Subject: the inquiry that arrives vague

Hi [First Name],

Your gardens are genuinely good. A design-led client chooses from images and yours can't be narrowed, so they never find the one that looks like their lot.

So the client who wanted exactly what you do never works out that you do it.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Here's my offer. I'll design that page for Hardeman Landscape and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Should I send it over?

[Sender Name]
Bothmade","Subject: Hardeman Landscape — built it

Here it is.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;landscape-design-build;FL;convention-email,75,9000,"$5,000","$16,000",06082026
Hibbs Luxury Homes,info@hibbshomesusa.com,Custom home building,St. Louis,MO,USA,https://hibbshomesusa.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Your work is the sale. I looked at it the way a buyer does and there was no way to narrow it — no budget band, no style, no scope. Forty thumbnails and good luck.

They don't email to ask. They go and look at the builder whose site let them filter.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build Hibbs Luxury Homes that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Hibbs Luxury Homes — built it

Here it is — Hibbs Luxury Homes, as promised.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;custom-home-building;MO;convention-email,75,22000,"$12,000","$35,000",06082026
Inverness Smiles,info@invernesssmiles.com,Cosmetic dentistry,Birmingham,AL,USA,https://invernesssmiles.com,cold-outreach,researched,"Subject: your veneer cases

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Inverness Smiles. Got as far as a phone number and a form.

One case a month lost that way costs more than a website. Several times over.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

So here's what I'll do. I'll build Inverness Smiles that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: Inverness Smiles — built it

Here it is.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-007;cosmetic-dentistry;AL;convention-email,75,12000,"$6,000","$22,000",06082026
