company,email,industry,city,state,country,originalWebsite,source,status,personalisedColdEmail,mockupEmail,personalizedObservation,salesNote,tags,leadScore,estimatedValue,lowestEstimate,highestEstimate,dateAdded
Almeida and Bell Dental,info@almeidabelldental.com,Cosmetic dentistry,Denver,CO,USA,https://almeidabelldental.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Almeida and Bell Dental. Got as far as a phone number and a form.

That's the biggest case of the month deciding not to call you.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Almeida and Bell Dental, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Here it is — Almeida and Bell Dental, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;CO;convention-email,75,12000,"$6,000","$22,000",06082026
Altitude Medspa,info@altitudemedspa.com,Med spa,Salt Lake City,UT,USA,https://altitudemedspa.com,cold-outreach,researched,"Subject: your 9pm bookings

Hi [First Name],

Found Altitude Medspa at 9pm on my phone, the way your next client will. The reviews sold me in about forty seconds. Then the only way to book was a phone number and a front desk that shut at five.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Treatments priced, bookable in two taps, reviews right beside them.

So here's what I'll do. I'll build Altitude Medspa that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Should I send it over?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;med-spa;UT;convention-email,75,10000,"$5,000","$18,000",06082026
Aqua Pool Builders Sarasota,info@aquapoolbuilderssarasota.com,Pool building,Sarasota,FL,USA,https://aquapoolbuilderssarasota.com,cold-outreach,researched,"Subject: what does one like mine cost

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

Here's my offer. I'll design that page for Aqua Pool Builders Sarasota and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Aqua Pool Builders Sarasota — built it

Here it is.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Atera Homes,info@aterahomes.com,Custom home building,Bellevue,WA,USA,https://aterahomes.com,cold-outreach,researched,"Subject: filtering your projects

Hi [First Name],

Your work is the sale. I looked at it the way a buyer does and there was no way to narrow it — no budget band, no style, no scope. Forty thumbnails and good luck.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

I'd like to build it and show you. One homepage, designed for Atera Homes, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;custom-home-building;WA;convention-email,75,22000,"$12,000","$35,000",06082026
Aurora Builders,info@aurorabuilders.com,Custom home building,Jacksonville Beach,FL,USA,https://aurorabuilders.com,cold-outreach,researched,"Subject: your portfolio, sorted

Hi [First Name],

Went through Aurora Builders' portfolio the way a couple with a lot and three million dollars does — hunting for the one house that looks like the one in their head. Couldn't sort by budget, style or scope. Just scrolled.

That's a real project deciding you're not the one, on no evidence either way.

Sort the work the way buyers actually choose, and put the process where the fear is.

So here's what I'll do. I'll build Aurora Builders that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;custom-home-building;FL;convention-email,75,22000,"$12,000","$35,000",06082026
Austin Living Landscapes,info@austinlivinglandscapes.com,Landscape design build,Austin,TX,USA,https://austinlivinglandscapes.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Went through Austin Living Landscapes' work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

I'd like to build it and show you. One homepage, designed for Austin Living Landscapes, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: Austin Living Landscapes — built it

Built it. Here.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;landscape-design-build;TX;convention-email,75,9000,"$5,000","$16,000",06082026
Austin Native Landscaping,info@austinnativelandscaping.com,Landscape design build,Austin,TX,USA,https://austinnativelandscaping.com,cold-outreach,researched,"Subject: the inquiry that arrives vague

Hi [First Name],

Went through Austin Native Landscaping's work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

I'd like to build it and show you. One homepage, designed for Austin Native Landscaping, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is — Austin Native Landscaping, as promised.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;landscape-design-build;TX;convention-email,75,9000,"$5,000","$16,000",06082026
Bailey's Remodeling,info@baileysremodeling.com,Kitchen and bath remodeling,Raleigh,NC,USA,https://baileysremodeling.com,cold-outreach,researched,"Subject: the tire-kicker problem

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Here's my offer. I'll design that page for Bailey's Remodeling and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want it?

[Sender Name]
Bothmade","Subject: built it

Here it is — Bailey's Remodeling, as promised.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;kitchen-and-bath-remodeling;NC;convention-email,75,8500,"$4,000","$15,000",06082026
Beyond Newport,info@beyondnewport.com,Med spa,Newport Beach,CA,USA,https://beyondnewport.com,cold-outreach,researched,"Subject: your 9pm bookings

Hi [First Name],

Found Beyond Newport at 9pm on my phone, the way your next client will. The reviews sold me in about forty seconds. Then the only way to book was a phone number and a front desk that shut at five.

That's the sale, right there. She books wherever the button is, and you never find out you lost her.

Treatments priced, bookable in two taps, reviews right beside them.

So here's what I'll do. I'll build Beyond Newport that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: built it

Here it is — Beyond Newport, as promised.

Treatments priced, bookable in two taps, reviews doing the closing right beside them. Memberships obvious instead of three pages deep.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you let a new client book without a consult call first?

[Sender Name]",the reviews do the selling and the booking is a phone number that stops answering at five,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;med-spa;CA;convention-email,75,10000,"$5,000","$18,000",06082026
Big Visions Landscaping,info@bigvisionslandscaping.com,Landscape design build,Charlotte,NC,USA,https://bigvisionslandscaping.com,cold-outreach,researched,"Subject: design fee, unsaid

Hi [First Name],

Went through Big Visions Landscaping's work the way a homeowner commissioning a garden does. It's beautiful. It's also one long scroll — no way to narrow by style, scale or budget, and nothing about what design costs.

And the inquiries that land are vague, so the first call is about scope instead of the garden.

Projects filterable by style, scale and budget. The design process spelled out so the brief arrives specific.

Let me build it for you. A real homepage for Big Visions Landscaping, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Big Visions Landscaping — built it

Here it is.

Projects filterable by style, scale and budget band, with the design process spelled out — so the brief that reaches you already knows what it's asking for.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would publishing a design fee range help you or cost you?

[Sender Name]","design-led buyers choose from images and yours cannot be narrowed by style, scale or budget",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;landscape-design-build;NC;convention-email,75,9000,"$5,000","$16,000",06082026
Bob's Pools and Screens,info@bobspoolsandscreens.com,Pool building,Orlando,FL,USA,https://bobspoolsandscreens.com,cold-outreach,researched,"Subject: your build gallery

Hi [First Name],

Looked at Bob's Pools and Screens the way a homeowner in Orlando does — trying to find a build that looks like my backyard, at roughly my number. One long scroll, no way to narrow it, no price anywhere.

That's a ninety-thousand-dollar build going to the company that answered the money question first.

Gallery filterable by size, style and budget. A starting number said out loud.

Let me build it for you. A real homepage for Bob's Pools and Screens, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: Bob's Pools and Screens — built it

Built it. Here.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Brutsky Builds,info@brutskybuilds.com,Custom home building,Bellevue,WA,USA,https://brutskybuilds.com,cold-outreach,researched,"Subject: filtering your projects

Hi [First Name],

Looked at Brutsky Builds as a client would in Bellevue: trying to find the project that matches my lot and my number. Gave up before I found it.

They don't email to ask. They go and look at the builder whose site let them filter.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

I'd like to build it and show you. One homepage, designed for Brutsky Builds, free. Not a template with your logo on it. The real thing, and it's yours whether we work together or not.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: here it is

Here it is.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;custom-home-building;WA;convention-email,75,22000,"$12,000","$35,000",06082026
Carolina Dream Kitchen and Bath,info@carolinadreamknb.com,Kitchen and bath remodeling,Raleigh,NC,USA,https://carolinadreamknb.com,cold-outreach,researched,"Subject: the tire-kicker problem

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

So here's what I'll do. I'll build Carolina Dream Kitchen and Bath that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;kitchen-and-bath-remodeling;NC;convention-email,75,8500,"$4,000","$15,000",06082026
Columbus Kitchen and Bath,info@columbuskitchenbaths.com,Kitchen and bath remodeling,Columbus,OH,USA,https://columbuskitchenbaths.com,cold-outreach,researched,"Subject: quoting jobs that were never real

Hi [First Name],

Your before-and-afters sell this. They're in a small gallery you can't filter, so the woman with a galley kitchen never finds your galley kitchen.

So you spend Tuesday evening quoting jobs that were never real, and the real one went to whoever answered first.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Here's my offer. I'll design that page for Columbus Kitchen and Bath and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Should I send it over?

[Sender Name]
Bothmade","Subject: here it is

Built it. Here.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;kitchen-and-bath-remodeling;OH;convention-email,75,8500,"$4,000","$15,000",06082026
Cosmetic Dentist in Scottsdale,info@cosmeticdentistinscottsdale.com,Cosmetic dentistry,Scottsdale,AZ,USA,https://cosmeticdentistinscottsdale.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

One case a month lost that way costs more than a website. Several times over.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Cosmetic Dentist in Scottsdale, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: Cosmetic Dentist in Scottsdale — built it

Here it is — Cosmetic Dentist in Scottsdale, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;AZ;convention-email,75,12000,"$6,000","$22,000",06082026
Crystal Kitchen and Bath,info@crystalkitchen.com,Kitchen and bath remodeling,Minneapolis,MN,USA,https://crystalkitchen.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Looked at Crystal Kitchen and Bath the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Let me build it for you. A real homepage for Crystal Kitchen and Bath, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: Crystal Kitchen and Bath — built it

Built it. Here.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;kitchen-and-bath-remodeling;MN;convention-email,75,8500,"$4,000","$15,000",06082026
DC Building,info@dcbuilding.com,Custom home building,Boise,ID,USA,https://dcbuilding.com,cold-outreach,researched,"Subject: the inquiry that wasted your Tuesday

Hi [First Name],

Looked at DC Building as a client would in Boise: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Portfolio filterable by budget band, style and scope. Inquiry that asks about the lot, the number and the timing.

Let me build it for you. A real homepage for DC Building, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Should I send it over?

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Portfolio filterable by budget, style and scope — so a couple with a specific project finds theirs in about nine seconds. Inquiry that arrives with the lot, the number and the timing on it.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your answer on: what do you wish every inquiry told you before you called them back?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;custom-home-building;ID;convention-email,75,22000,"$12,000","$35,000",06082026
Dave Fox Remodeling,info@davefox.com,Kitchen and bath remodeling,Columbus,OH,USA,https://davefox.com,cold-outreach,researched,"Subject: your before-and-afters

Hi [First Name],

Looked at Dave Fox Remodeling the way a homeowner with a sixty-thousand-dollar kitchen in mind does. Your finished work is good. There was no way to find a kitchen like mine, and no way to tell you what my job actually is.

That's a $60k kitchen going to the company whose site made it feel easy.

Projects filterable by room, style and budget. A form that asks about the job, so it arrives ready to quote.

Let me build it for you. A real homepage for Dave Fox Remodeling, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Dave Fox Remodeling — built it

Here it is.

Before-and-afters filterable by room, style and budget band. The inquiry asks about the room, the scope and the timing — so it lands ready to quote instead of ready to interview.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One question: what do you wish every inquiry told you before you called them back?

[Sender Name]",before-and-afters are what sell this and they sit in a gallery nobody can filter,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;kitchen-and-bath-remodeling;OH;convention-email,75,8500,"$4,000","$15,000",06082026
Dentist Tampa,info@dentisttampa.com,Cosmetic dentistry,Tampa,FL,USA,https://dentisttampa.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Dentist Tampa. Got as far as a phone number and a form.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Dentist Tampa, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Dentist Tampa — built it

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;FL;convention-email,75,12000,"$6,000","$22,000",06082026
Dentistry of Old Town Scottsdale,info@dentistryofoldtownscottsdale.com,Cosmetic dentistry,Scottsdale,AZ,USA,https://dentistryofoldtownscottsdale.com,cold-outreach,researched,"Subject: your veneer cases

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to Dentistry of Old Town Scottsdale. Got as far as a phone number and a form.

One case a month lost that way costs more than a website. Several times over.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

So here's what I'll do. I'll build Dentistry of Old Town Scottsdale that homepage. Free. Not a slide, not a proposal — the actual page, designed for your business. Yours to keep whether you hire me or not.

Worth a look? One word back and I'll start.

[Sender Name]
Bothmade","Subject: here it is

Here it is.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;AZ;convention-email,75,12000,"$6,000","$22,000",06082026
Florida Family Pools,info@floridafamilypools.com,Pool building,Sarasota,FL,USA,https://floridafamilypools.com,cold-outreach,researched,"Subject: what does one like mine cost

Hi [First Name],

Your builds look excellent. I went looking for one like mine and scrolled past sixty that weren't. Then couldn't find a starting number.

So they call whoever showed them a pool like theirs, with a number attached.

Gallery filterable by size, style and budget. A starting number said out loud.

Here's my offer. I'll design that page for Florida Family Pools and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: built it

Built it. Here.

Builds filterable by size, style and budget band, with a starting range stated plainly and a timeline from signing to swimming.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you publish a starting price, or does that cost you more than it wins?

[Sender Name]","the gallery cannot be sorted, so nobody finds a build that looks like their own yard",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;pool-building;FL;convention-email,75,10000,"$5,000","$18,000",06082026
Gallagher Co. Construction,info@gallagherco.net,Custom home building,Bellevue,WA,USA,https://gallagherco.net,cold-outreach,researched,"Subject: they couldn't find their house

Hi [First Name],

Looked at Gallagher Co. Construction as a client would in Bellevue: trying to find the project that matches my lot and my number. Gave up before I found it.

And the inquiries that do land ask for a name and a message, so your first call is an interview instead of a conversation.

Sort the work the way buyers actually choose, and put the process where the fear is.

Here's my offer. I'll design that page for Gallagher Co. Construction and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Gallagher Co. Construction — built it

Here it is — Gallagher Co. Construction, as promised.

Projects sortable the way buyers choose, and the build process laid out month by month, which is the part they're actually frightened of.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: would you ever show budget bands publicly, or is that a fight with your sales process?

[Sender Name]","the portfolio is the whole sale and there is no way to sort it by budget, style or scope",info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;custom-home-building;WA;convention-email,75,22000,"$12,000","$35,000",06082026
General and Cosmetic Dentistry of Tampa,info@tampacosmeticdentist.com,Cosmetic dentistry,Tampa,FL,USA,https://tampacosmeticdentist.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

A smile-makeover patient researches for months, alone, at night, on a phone. I did that to General and Cosmetic Dentistry of Tampa. Got as far as a phone number and a form.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for General and Cosmetic Dentistry of Tampa, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Want it?

[Sender Name]
Bothmade","Subject: General and Cosmetic Dentistry of Tampa — built it

Here it is — General and Cosmetic Dentistry of Tampa, as promised.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;FL;convention-email,75,12000,"$6,000","$22,000",06082026
Gentle Dentistry Tampa,info@gentledentistrytampa.com,Cosmetic dentistry,Tampa,FL,USA,https://gentledentistrytampa.com,cold-outreach,researched,"Subject: the $15k case that didn't call

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

They don't call in the morning. They keep scrolling and someone else does the case.

Cases first, filterable, a price range said out loud, and a booking that works at 9pm.

Let me build it for you. A real homepage for Gentle Dentistry Tampa, on me, before we ever talk money. If it's good you'll know in ten seconds. If it isn't, you've lost nothing.

Say yes and it's yours by Friday.

[Sender Name]
Bothmade","Subject: Gentle Dentistry Tampa — built it

Here it is.

Cases at the top, filterable by treatment. The range stated in real numbers. Booking that doesn't need your front desk awake.

It's a design, not a build — nothing clicks yet. Didn't want to fake a demo.

One thing I'd want your read on: veneers or implants — which pays you better?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;FL;convention-email,75,12000,"$6,000","$22,000",06082026
Gentle Smiles of Colorado,info@gentlesmilesofcolorado.com,Cosmetic dentistry,Denver,CO,USA,https://gentlesmilesofcolorado.com,cold-outreach,researched,"Subject: cases, price, booking

Hi [First Name],

Your case work is good. I had to dig for it — two menus deep, on a phone, at the exact moment somebody decides to spend fifteen thousand dollars on their teeth.

That's the biggest case of the month deciding not to call you.

Before-and-afters up front, the range in plain numbers, financing mentioned before they ask.

Here's my offer. I'll design that page for Gentle Smiles of Colorado and send it over. No charge, no meeting to get it, no invoice at the end. Keep it either way — I'd rather you saw the work than read about it.

Want me to build it?

[Sender Name]
Bothmade","Subject: here it is

Here it is.

A homepage built for the cosmetic patient rather than the check-up patient — cases, price, and one tap to a consult.

Static design, so nothing on it works yet. I'd rather show you the real idea than a fake demo.

One question: does a price range on the site bring you better calls or worse ones?

[Sender Name]",the cases and the price range are the two things a $15k patient wants and the two hardest things to reach,info@ on their own domain — the convention. Worth a quick check before a big send.,field-run-005;cosmetic-dentistry;CO;convention-email,75,12000,"$6,000","$22,000",06082026
